id,name,height,weight,types,abilities,base_stats,front_pic_link,back_pic_link
81,magnemite,3,60,"['electric', 'steel']","['magnet-pull', 'sturdy', 'analytic']","{'hp': 25, 'attack': 35, 'defense': 70, 'special-attack': 95, 'special-defense': 55, 'speed': 45}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/81.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/81.png
82,magneton,10,600,"['electric', 'steel']","['magnet-pull', 'sturdy', 'analytic']","{'hp': 50, 'attack': 60, 'defense': 95, 'special-attack': 120, 'special-defense': 70, 'speed': 70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/82.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/82.png
83,farfetchd,8,150,"['normal', 'flying']","['keen-eye', 'inner-focus', 'defiant']","{'hp': 52, 'attack': 90, 'defense': 55, 'special-attack': 58, 'special-defense': 62, 'speed': 60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/83.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/83.png
84,doduo,14,392,"['normal', 'flying']","['run-away', 'early-bird', 'tangled-feet']","{'hp': 35, 'attack': 85, 'defense': 45, 'special-attack': 35, 'special-defense': 35, 'speed': 75}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/84.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/84.png
85,dodrio,18,852,"['normal', 'flying']","['run-away', 'early-bird', 'tangled-feet']","{'hp': 60, 'attack': 110, 'defense': 70, 'special-attack': 60, 'special-defense': 60, 'speed': 110}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/85.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/85.png
86,seel,11,900,['water'],"['thick-fat', 'hydration', 'ice-body']","{'hp': 65, 'attack': 45, 'defense': 55, 'special-attack': 45, 'special-defense': 70, 'speed': 45}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/86.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/86.png
87,dewgong,17,1200,"['water', 'ice']","['thick-fat', 'hydration', 'ice-body']","{'hp': 90, 'attack': 70, 'defense': 80, 'special-attack': 70, 'special-defense': 95, 'speed': 70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/87.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/87.png
88,grimer,9,300,['poison'],"['stench', 'sticky-hold', 'poison-touch']","{'hp': 80, 'attack': 80, 'defense': 50, 'special-attack': 40, 'special-defense': 50, 'speed': 25}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/88.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/88.png
89,muk,12,300,['poison'],"['stench', 'sticky-hold', 'poison-touch']","{'hp': 105, 'attack': 105, 'defense': 75, 'special-attack': 65, 'special-defense': 100, 'speed': 50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/89.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/89.png
90,shellder,3,40,['water'],"['shell-armor', 'skill-link', 'overcoat']","{'hp': 30, 'attack': 65, 'defense': 100, 'special-attack': 45, 'special-defense': 25, 'speed': 40}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/90.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/90.png
91,cloyster,15,1325,"['water', 'ice']","['shell-armor', 'skill-link', 'overcoat']","{'hp': 50, 'attack': 95, 'defense': 180, 'special-attack': 85, 'special-defense': 45, 'speed': 70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/91.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/91.png
92,gastly,13,1,"['ghost', 'poison']",['levitate'],"{'hp': 30, 'attack': 35, 'defense': 30, 'special-attack': 100, 'special-defense': 35, 'speed': 80}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/92.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/92.png
93,haunter,16,1,"['ghost', 'poison']",['levitate'],"{'hp': 45, 'attack': 50, 'defense': 45, 'special-attack': 115, 'special-defense': 55, 'speed': 95}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/93.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/93.png
94,gengar,15,405,"['ghost', 'poison']",['cursed-body'],"{'hp': 60, 'attack': 65, 'defense': 60, 'special-attack': 130, 'special-defense': 75, 'speed': 110}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/94.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/94.png
95,onix,88,2100,"['rock', 'ground']","['rock-head', 'sturdy', 'weak-armor']","{'hp': 35, 'attack': 45, 'defense': 160, 'special-attack': 30, 'special-defense': 45, 'speed': 70}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/95.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/95.png
96,drowzee,10,324,['psychic'],"['insomnia', 'forewarn', 'inner-focus']","{'hp': 60, 'attack': 48, 'defense': 45, 'special-attack': 43, 'special-defense': 90, 'speed': 42}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/96.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/96.png
97,hypno,16,756,['psychic'],"['insomnia', 'forewarn', 'inner-focus']","{'hp': 85, 'attack': 73, 'defense': 70, 'special-attack': 73, 'special-defense': 115, 'speed': 67}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/97.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/97.png
98,krabby,4,65,['water'],"['hyper-cutter', 'shell-armor', 'sheer-force']","{'hp': 30, 'attack': 105, 'defense': 90, 'special-attack': 25, 'special-defense': 25, 'speed': 50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/98.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/98.png
99,kingler,13,600,['water'],"['hyper-cutter', 'shell-armor', 'sheer-force']","{'hp': 55, 'attack': 130, 'defense': 115, 'special-attack': 50, 'special-defense': 50, 'speed': 75}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/99.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/99.png
100,voltorb,5,104,['electric'],"['soundproof', 'static', 'aftermath']","{'hp': 40, 'attack': 30, 'defense': 50, 'special-attack': 55, 'special-defense': 55, 'speed': 100}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/100.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/100.png
101,electrode,12,666,['electric'],"['soundproof', 'static', 'aftermath']","{'hp': 60, 'attack': 50, 'defense': 70, 'special-attack': 80, 'special-defense': 80, 'speed': 150}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/101.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/101.png
102,exeggcute,4,25,"['grass', 'psychic']","['chlorophyll', 'harvest']","{'hp': 60, 'attack': 40, 'defense': 80, 'special-attack': 60, 'special-defense': 45, 'speed': 40}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/102.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/102.png
103,exeggutor,20,1200,"['grass', 'psychic']","['chlorophyll', 'harvest']","{'hp': 95, 'attack': 95, 'defense': 85, 'special-attack': 125, 'special-defense': 75, 'speed': 55}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/103.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/103.png
104,cubone,4,65,['ground'],"['rock-head', 'lightning-rod', 'battle-armor']","{'hp': 50, 'attack': 50, 'defense': 95, 'special-attack': 40, 'special-defense': 50, 'speed': 35}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/104.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/104.png
105,marowak,10,450,['ground'],"['rock-head', 'lightning-rod', 'battle-armor']","{'hp': 60, 'attack': 80, 'defense': 110, 'special-attack': 50, 'special-defense': 80, 'speed': 45}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/105.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/105.png
106,hitmonlee,15,498,['fighting'],"['limber', 'reckless', 'unburden']","{'hp': 50, 'attack': 120, 'defense': 53, 'special-attack': 35, 'special-defense': 110, 'speed': 87}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/106.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/106.png
107,hitmonchan,14,502,['fighting'],"['keen-eye', 'iron-fist', 'inner-focus']","{'hp': 50, 'attack': 105, 'defense': 79, 'special-attack': 35, 'special-defense': 110, 'speed': 76}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/107.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/107.png
108,lickitung,12,655,['normal'],"['own-tempo', 'oblivious', 'cloud-nine']","{'hp': 90, 'attack': 55, 'defense': 75, 'special-attack': 60, 'special-defense': 75, 'speed': 30}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/108.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/108.png
109,koffing,6,10,['poison'],"['levitate', 'neutralizing-gas', 'stench']","{'hp': 40, 'attack': 65, 'defense': 95, 'special-attack': 60, 'special-defense': 45, 'speed': 35}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/109.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/109.png
110,weezing,12,95,['poison'],"['levitate', 'neutralizing-gas', 'stench']","{'hp': 65, 'attack': 90, 'defense': 120, 'special-attack': 85, 'special-defense': 70, 'speed': 60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/110.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/110.png
111,rhyhorn,10,1150,"['ground', 'rock']","['lightning-rod', 'rock-head', 'reckless']","{'hp': 80, 'attack': 85, 'defense': 95, 'special-attack': 30, 'special-defense': 30, 'speed': 25}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/111.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/111.png
112,rhydon,19,1200,"['ground', 'rock']","['lightning-rod', 'rock-head', 'reckless']","{'hp': 105, 'attack': 130, 'defense': 120, 'special-attack': 45, 'special-defense': 45, 'speed': 40}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/112.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/112.png
113,chansey,11,346,['normal'],"['natural-cure', 'serene-grace', 'healer']","{'hp': 250, 'attack': 5, 'defense': 5, 'special-attack': 35, 'special-defense': 105, 'speed': 50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/113.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/113.png
114,tangela,10,350,['grass'],"['chlorophyll', 'leaf-guard', 'regenerator']","{'hp': 65, 'attack': 55, 'defense': 115, 'special-attack': 100, 'special-defense': 40, 'speed': 60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/114.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/114.png
115,kangaskhan,22,800,['normal'],"['early-bird', 'scrappy', 'inner-focus']","{'hp': 105, 'attack': 95, 'defense': 80, 'special-attack': 40, 'special-defense': 80, 'speed': 90}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/115.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/115.png
116,horsea,4,80,['water'],"['swift-swim', 'sniper', 'damp']","{'hp': 30, 'attack': 40, 'defense': 70, 'special-attack': 70, 'special-defense': 25, 'speed': 60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/116.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/116.png
117,seadra,12,250,['water'],"['poison-point', 'sniper', 'damp']","{'hp': 55, 'attack': 65, 'defense': 95, 'special-attack': 95, 'special-defense': 45, 'speed': 85}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/117.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/117.png
118,goldeen,6,150,['water'],"['swift-swim', 'water-veil', 'lightning-rod']","{'hp': 45, 'attack': 67, 'defense': 60, 'special-attack': 35, 'special-defense': 50, 'speed': 63}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/118.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/118.png
119,seaking,13,390,['water'],"['swift-swim', 'water-veil', 'lightning-rod']","{'hp': 80, 'attack': 92, 'defense': 65, 'special-attack': 65, 'special-defense': 80, 'speed': 68}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/119.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/119.png
120,staryu,8,345,['water'],"['illuminate', 'natural-cure', 'analytic']","{'hp': 30, 'attack': 45, 'defense': 55, 'special-attack': 70, 'special-defense': 55, 'speed': 85}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/120.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/120.png
121,starmie,11,800,"['water', 'psychic']","['illuminate', 'natural-cure', 'analytic']","{'hp': 60, 'attack': 75, 'defense': 85, 'special-attack': 100, 'special-defense': 85, 'speed': 115}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/121.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/121.png
122,mr-mime,13,545,"['psychic', 'fairy']","['soundproof', 'filter', 'technician']","{'hp': 40, 'attack': 45, 'defense': 65, 'special-attack': 100, 'special-defense': 120, 'speed': 90}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/122.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/122.png
123,scyther,15,560,"['bug', 'flying']","['swarm', 'technician', 'steadfast']","{'hp': 70, 'attack': 110, 'defense': 80, 'special-attack': 55, 'special-defense': 80, 'speed': 105}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/123.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/123.png
124,jynx,14,406,"['ice', 'psychic']","['oblivious', 'forewarn', 'dry-skin']","{'hp': 65, 'attack': 50, 'defense': 35, 'special-attack': 115, 'special-defense': 95, 'speed': 95}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/124.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/124.png
125,electabuzz,11,300,['electric'],"['static', 'vital-spirit']","{'hp': 65, 'attack': 83, 'defense': 57, 'special-attack': 95, 'special-defense': 85, 'speed': 105}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/125.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/125.png
126,magmar,13,445,['fire'],"['flame-body', 'vital-spirit']","{'hp': 65, 'attack': 95, 'defense': 57, 'special-attack': 100, 'special-defense': 85, 'speed': 93}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/126.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/126.png
127,pinsir,15,550,['bug'],"['hyper-cutter', 'mold-breaker', 'moxie']","{'hp': 65, 'attack': 125, 'defense': 100, 'special-attack': 55, 'special-defense': 70, 'speed': 85}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/127.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/127.png
128,tauros,14,884,['normal'],"['intimidate', 'anger-point', 'sheer-force']","{'hp': 75, 'attack': 100, 'defense': 95, 'special-attack': 40, 'special-defense': 70, 'speed': 110}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/128.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/128.png
129,magikarp,9,100,['water'],"['swift-swim', 'rattled']","{'hp': 20, 'attack': 10, 'defense': 55, 'special-attack': 15, 'special-defense': 20, 'speed': 80}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/129.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/129.png
130,gyarados,65,2350,"['water', 'flying']","['intimidate', 'moxie']","{'hp': 95, 'attack': 125, 'defense': 79, 'special-attack': 60, 'special-defense': 100, 'speed': 81}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/130.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/130.png
131,lapras,25,2200,"['water', 'ice']","['water-absorb', 'shell-armor', 'hydration']","{'hp': 130, 'attack': 85, 'defense': 80, 'special-attack': 85, 'special-defense': 95, 'speed': 60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/131.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/131.png
132,ditto,3,40,['normal'],"['limber', 'imposter']","{'hp': 48, 'attack': 48, 'defense': 48, 'special-attack': 48, 'special-defense': 48, 'speed': 48}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/132.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/132.png
133,eevee,3,65,['normal'],"['run-away', 'adaptability', 'anticipation']","{'hp': 55, 'attack': 55, 'defense': 50, 'special-attack': 45, 'special-defense': 65, 'speed': 55}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/133.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/133.png
